episode,total_steps,avg_reward,critic_loss,actor_loss,throughput,non_blocked,load_balance
245,24600,-18.06911976737812,0.9525898,26.717531,51861840.19444286,0.9717133333333333,-0.17930394270901534
246,24700,-18.08164563850255,0.91699106,26.655357,51932155.96337569,0.9706733333333334,-0.1792995490021762
247,24800,-18.39767215522681,0.92953664,26.806452,51955091.68330515,0.9681000000000001,-0.18255233706499452
248,24900,-18.359171192824743,0.9362152,26.491297,52044127.537219904,0.9706466666666665,-0.18209095542522372
249,25000,-18.40445794778248,0.9753884,26.775002,51897482.64351105,0.9699799999999998,-0.18243152537688442
250,25100,-17.850081914470966,0.9165059,26.752329,51922573.83223604,0.9688533333333335,-0.17711714003027845
251,25200,-18.345056598330196,0.95423645,27.098272,52108824.677186504,0.9717866666666665,-0.18185375906315884
252,25300,-18.180112023577387,0.9061813,27.102198,52223731.50668026,0.9731333333333334,-0.18033469207002403
253,25400,-17.99366566638968,0.93696976,27.097284,51949281.82126476,0.9702333333333333,-0.17859263451746624
254,25500,-18.3479829935069,0.9481421,27.364069,52189281.10462213,0.9735266666666667,-0.18194934171038338
255,25600,-18.049292301183403,0.9371766,27.52817,51885120.37123632,0.97132,-0.17887644924302953
256,25700,-17.971488603545904,0.9905769,27.210459,51901908.56004772,0.9692799999999999,-0.17830865067261095
257,25800,-18.330386565843238,0.9550286,27.723059,52008838.06132929,0.9705066666666665,-0.18197608519230757
258,25900,-18.407434822525303,0.95839775,27.35294,51928647.40163732,0.9692466666666666,-0.1827266341732636
259,26000,-18.153747982858008,0.89378357,27.380804,52090941.65251342,0.97016,-0.18022116221476434
260,26100,-18.0609732777498,0.9259999,27.585743,51996952.617404826,0.9701066666666665,-0.17912813226439597
261,26200,-18.10565664663071,0.8829374,27.463682,52024706.68455323,0.9709000000000001,-0.17964783025764022
262,26300,-18.126215651526046,0.9313781,27.682196,51970880.6454457,0.9707066666666665,-0.17977156648479495
263,26400,-17.83179996588969,0.97095436,27.705313,51946444.634646066,0.9726866666666666,-0.1768905685027042
264,26500,-18.169368167349067,0.9381584,27.867077,51982559.62569622,0.9722866666666667,-0.18030739927228806
265,26600,-18.23666400149863,0.91675544,27.976381,51795707.61524025,0.9697999999999998,-0.18100203662108547
266,26700,-18.061791154696735,0.91435677,28.03859,51929801.21291303,0.9713533333333332,-0.1793515238384665
267,26800,-18.15454022563596,0.9186666,28.089363,51990057.88573775,0.9715733333333333,-0.18021856179065351
268,26900,-18.19087147830556,0.95187193,27.621773,51908664.389583945,0.9701,-0.1803552271438061
