episode,total_steps,avg_reward,critic_loss,actor_loss,throughput,non_blocked,load_balance
196,19700,-17.65954195717658,0.8960072,21.75047,52038230.56940545,0.9709133333333332,-0.17522557703330588
197,19800,-17.426719581108287,0.8923004,22.287136,51957645.55684913,0.9716066666666666,-0.1727144995790123
198,19900,-17.279821102768537,0.9185619,22.274656,51846499.119506046,0.9726466666666667,-0.17127042042105167
199,20000,-17.193021367425487,0.9138432,22.186953,51900047.34792245,0.9713266666666667,-0.17048876417393827
200,20100,-17.245228688761692,0.8817776,22.153677,51965424.74764494,0.9723200000000001,-0.17074542189452654
201,20200,-17.17858304428113,0.90078664,22.137598,51964611.760104544,0.9725199999999998,-0.1705114511206616
202,20300,-17.05013404700509,0.8996622,22.541565,52039237.20862558,0.9740599999999999,-0.16909300907154245
203,20400,-17.188467562157424,0.90474457,22.465527,51963639.41034674,0.9727333333333333,-0.17042592227363998
204,20500,-17.204565689868314,0.8955212,22.390009,51933153.70889114,0.9706066666666666,-0.1705894422985264
205,20600,-17.325114833388273,0.901232,22.941103,52020074.68031343,0.9729066666666666,-0.1720764284818643
206,20700,-17.239647180475284,0.89745885,22.973799,52000864.03162108,0.9741066666666666,-0.17077816217010358
207,20800,-17.251168199126273,0.9114747,23.120335,52050424.00641147,0.9740199999999999,-0.1712457508057083
208,20900,-16.877161157445517,0.89162344,22.620388,51977887.65338147,0.9741733333333332,-0.16729206029134447
209,21000,-17.125594924631663,0.87052023,22.931425,52030845.11244696,0.9738199999999999,-0.1699753622958384
210,21100,-17.408252570289143,0.8895384,23.052368,51979196.80987455,0.9720133333333332,-0.17280380774107923
211,21200,-17.20956346482449,0.9182977,23.245377,51974685.660753414,0.9736066666666666,-0.17082264823196608
212,21300,-17.061138505636873,0.9035412,22.923985,52065081.77459978,0.9745133333333335,-0.16932888505339053
213,21400,-17.178925743372012,0.90099686,23.374556,51944597.76055272,0.9729533333333333,-0.1704134424222151
214,21500,-17.302451827065884,0.9094293,23.653704,51920125.05935272,0.9717466666666665,-0.17150290016476505
215,21600,-17.61238001803082,0.9033179,23.386812,52102372.78188389,0.972033333333333,-0.17476083019159713
216,21700,-17.41501356529802,0.88862747,23.41709,52054270.106136605,0.9743333333333334,-0.17267984339360387
217,21800,-17.116311183060656,0.91645163,23.982185,52040955.86007716,0.9733933333333332,-0.1699283987770124
218,21900,-17.539662485570087,0.9284432,23.599445,51957337.65687169,0.9702999999999999,-0.1739851989065123
219,22000,-17.324783873809007,0.8919844,23.586,52013651.99696627,0.9735733333333332,-0.17170900809396644
220,22100,-17.193373814613135,0.9406543,23.89378,52162510.69003605,0.9751,-0.17040288977799348
221,22200,-17.497927041791126,0.8864422,23.769629,51850116.044234894,0.9719333333333332,-0.17344192648778567
222,22300,-17.004734373904316,0.8833397,23.56876,52020980.47999467,0.97354,-0.16882304909521945
223,22400,-17.327056511941244,0.90253973,23.756643,52017784.48357683,0.9716266666666667,-0.17177957265447474
224,22500,-16.949896681356208,0.9560117,23.871132,52125903.22036806,0.9748199999999997,-0.16836345277014692
225,22600,-17.053720693999487,0.89722353,24.260962,52024867.97451819,0.9741533333333332,-0.16929936422068428
226,22700,-16.677360110430996,0.8882405,24.055134,51943834.125520304,0.9745533333333332,-0.16546109101165535
227,22800,-16.906587069593158,0.88853127,24.257113,51956756.846704565,0.9749599999999999,-0.16792448704132804
228,22900,-17.144859167879634,0.88624793,23.844515,52116562.31173204,0.9746599999999999,-0.1701383277067148
229,23000,-17.35017440076969,0.8909411,24.21452,52190267.01839582,0.9745933333333332,-0.17211516737833596
230,23100,-17.48890129056235,0.9371098,24.325542,52095984.07767058,0.9731933333333334,-0.1737477319971328
231,23200,-17.033760232731673,0.9227932,24.632042,51844822.251893066,0.9722466666666666,-0.1690826857384134
232,23300,-17.305261801197823,0.97056764,24.528091,52002156.02934419,0.9723333333333334,-0.17179052317721577
233,23400,-17.39940005416106,0.915811,24.56344,52144246.30709451,0.9736466666666667,-0.1725630083204987
234,23500,-17.04018230860216,0.87814736,24.5322,51875511.02304395,0.9718133333333332,-0.16917032633529813
235,23600,-17.081250960185848,0.93174285,24.632898,52043470.89642108,0.9739733333333334,-0.16965358948006073
236,23700,-17.09464114703118,0.91786367,24.44852,51835440.481053375,0.9724466666666668,-0.16967621961992305
237,23800,-17.067648327571938,0.9030156,24.870857,51894328.22172204,0.9732599999999999,-0.1692181187502241
238,23900,-17.48278837543248,0.9106206,24.333775,51967940.792451225,0.9731599999999999,-0.17356073274611755
239,24000,-17.227130755189066,0.92310923,25.356657,51832629.77803469,0.9727399999999999,-0.17086527320928366
240,24100,-16.987705715351556,0.9245042,24.909904,51886049.798693724,0.9748666666666665,-0.1685209482683546
241,24200,-16.762611595181905,0.9455048,24.983448,52020788.87029432,0.9755866666666667,-0.16639924743951198
242,24300,-17.252474829274547,0.9209697,25.174488,51982574.949763015,0.9739266666666668,-0.17104029765178544
243,24400,-17.11744376053489,0.94028205,25.019863,52099948.43721116,0.9756933333333333,-0.16983188372910024
244,24500,-17.229587463222654,0.94859636,25.430387,52093084.46102252,0.9738266666666667,-0.17096611246066784
245,24600,-17.000590983121118,0.92200935,25.438536,51970541.2301101,0.9748266666666667,-0.16867748730507817
246,24700,-16.853099582274332,0.8738803,25.25563,51972955.55468606,0.9753599999999999,-0.16707491230231392
247,24800,-17.11776503889512,0.90329355,25.33775,52038956.62052756,0.9721733333333333,-0.16997172382800935
248,24900,-17.018297849495703,0.88571906,25.126776,52057302.468875475,0.9752666666666666,-0.1688122840582965
249,25000,-17.13201715497599,0.95406294,25.301308,51989180.157131985,0.9736799999999998,-0.16990163016871937
250,25100,-16.93496149833779,0.95328283,25.365145,52004291.84976816,0.9728733333333331,-0.1679482917919072
251,25200,-17.27675775419088,0.9802324,25.763521,52136390.250975646,0.9742400000000001,-0.17131088217642867
